file_id,Analysis,compound,peak_info,peak_nr,is_ref,rt_start,rt,rt_end,amp2,amp3,bgrd2_start,bgrd3_start,bgrd2_end,bgrd3_end,area2,area3,r3/2,rd3/2,d3/2,d2H,at2H,sample_id,n_overlapping,n_matches,is_identified,is_missing,is_ambiguous,inc_time_d,inc_time_d_str,f_label,t_series_id,soil_id,replicate_id,terrain,at2H_mn_zero,d2H_mn_zero,area2_mn_zero,file,No.,rt_FID,area_FID,height_FID,rel_area_FID,rel_height_FID,amount_FID,chain,a,t0,f_start,d_t,f_t,u_d,gen_d,chain_fctr,chain_num
BF10901__t0f7x_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10901,i-17:0,i-17:0 (2224),27,0,2213.728,2224.178,2230.239,262.85464062054,287.326976907029,253.215227914347,100.521023478466,253.215227914347,100.521023478466,1555.17438141313,2004.76430570623,1.289092933671253,3815.8237433972,2708.18428241584,2708.18428241584,0.0577216330866394,t0f7x,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tx,t,x,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0171_t0f7x_100ul-nhex.xls,17,15.646666666666667,1.869666369999999,48.914778617977525,1.2795882238359806,1.6467942409020209,NA,C17,0.5,0,0.0156075566955635,7,0.0577216330866394,0.028293238429249974,24.498686578181143,C17,17
BF10901__t0f7x_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10901,17:0 cyclo,17:0 cyclo (2280),29,0,2261.589,2280.19,2288.759,493.287636291967,213.597883296212,254.806587368266,101.648574302645,254.806587368266,101.648574302645,3862.77452157504,2030.25158551316,0.5255941226114669,963.516844665575,511.907970392493,511.907970392493,0.023542422876978,t0f7x,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tx,t,x,Niwot Ridge Tundra,0.013453138602769,-136.118852869519,3637.97536235237,FID0171_t0f7x_100ul-nhex.xls,20,16.02166666666667,4.490711541666691,109.61744610101012,3.073415502125667,3.690446610243597,NA,C17,0.5,0,0.013453138602769,7,0.023542422876978,0.006226957690854884,111.31393771599319,C17,17
BF10901__t0f7x_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10901,18:2,18:2 (2483),32,0,2464.11,2483.338,2491.28,269.724604546392,92.4794482775686,242.585819184643,95.2579530561182,242.585819184643,95.2579530561182,2474.26550185893,910.804628478033,0.3681111132955373,375.165575114071,58.8774928378346,58.8774928378346,0.016489297533205,t0f7x,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tx,t,x,Niwot Ridge Tundra,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0137760154892704,7,0.016489297533205,0.0016503615433052295,419.99717175411047,C18,18
BF10901__t0f7x_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10901,18:1 cis,18:1 cis (2509),33,0,2492.116,2509.045,2515.733,589.482359330672,260.286884624137,285.353537760351,109.183512958258,285.353537760351,109.183512958258,6742.16185019676,3310.87982898765,0.49107095061668193,834.506632063775,412.570106689107,412.570106689107,0.0219959401334146,t0f7x,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tx,t,x,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,7,0.0219959401334146,0.00461498608620436,150.19485814528878,C18,18
BF10901__t0f7x_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10901,18:1 trans,18:1 trans (2533),34,0,2515.733,2533.498,2543.948,1147.38327752297,633.472445741923,441.648318430656,229.551807238108,441.648318430656,229.551807238108,14940.1567071529,9494.94584853728,0.6355318779214247,1374.16779862471,828.109204941029,828.109204941029,0.0284646961706985,t0f7x,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tx,t,x,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,7,0.0284646961706985,0.009651875730291571,71.81476429338633,C18,18
BF10901__t0f7x_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10901,18:0,18:0 (2579),36,0,2565.684,2579.2690000000002,2585.539,428.254913553991,331.520375792939,260.845625566701,101.057212448224,260.845625566701,101.057212448224,3085.87538802163,2791.46076794823,0.9045928357262177,2379.28948444073,1602.05290301936,1602.05290301936,0.0405105562619374,t0f7x,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tx,t,x,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0171_t0f7x_100ul-nhex.xls,28,18.001666666666665,3.229452416654149,77.09345136090226,2.2102174741418175,2.5954743187927605,NA,C18,0.5,0,0.0148571379406509,7,0.0405105562619374,0.016502843268956593,42.00168233214822,C18,18
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,i-15:0,i-15:0 (1701),18,0,1687.675,1700.633,1707.112,616.94045399994,175.970861737064,226.652012835612,84.7262080290963,226.652012835612,84.7262080290963,4602.78110554141,1546.51405827312,0.3359955693767898,257.61278777924,-31.6381534099852,-31.6381534099852,0.0150799613653138,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0146749677396367,-57.6486668793579,5235.65050049662,FID0166_t0f0y_100ul-nhex.xls,2,12.265,4.180515350000014,121.04468567164179,3.22565726284179,4.685401432404686,NA,C15,0.5,0,0.0146749677396367,0,0.0150799613653138,NA,NA,C15,15
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,a-15:0,a-15:0 (1721),19,0,1707.739,1721.115,1727.803,536.85539531118,145.432001071922,264.138954116387,94.3908947132099,264.138954116387,94.3908947132099,3523.91896825786,1148.68548478745,0.32596818914804165,220.074709274604,-60.5424738585549,-60.5424738585549,0.0146299103137191,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0141879614694216,-88.9260831848606,4073.44261012497,FID0166_t0f0y_100ul-nhex.xls,3,12.395,3.5265270866666736,104.6107625510204,2.721044358733097,4.049276628559396,NA,C15,0.5,0,0.0141879614694216,0,0.0146299103137191,NA,NA,C15,15
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,i-16:0,i-16:0 (1961),22,0,1951.015,1961.4650000000001,1968.78,348.936657990027,107.619148158268,244.693936513173,90.7848999384897,244.693936513173,90.7848999384897,2455.04553181334,821.094808964391,0.3344519677229435,251.754817139115,-36.1487908028816,-36.1487908028816,0.015009729325293,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0144299200803822,-73.3866285742175,2945.06646808428,FID0166_t0f0y_100ul-nhex.xls,6,13.933333333333334,2.024423011666671,53.985719062499996,1.5620310521396903,2.0896808812490812,NA,C16,0.5,0,0.0144299200803822,0,0.015009729325293,NA,NA,C16,16
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,16:1 cis,16:1 cis (2005),23,0,1989.262,2005.355,2016.432,794.992867995193,217.388781242406,271.61302867884,100.653854624606,271.61302867884,100.653854624606,8139.99923340667,2533.74675370572,0.31127112927814465,164.983210247726,-102.962928109251,-102.962928109251,0.0139694006805019,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135800168738151,0,0.0139694006805019,NA,NA,C16,16
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,16:1 trans,16:1 trans (2027),24,0,2016.432,2027.0910000000001,2036.705,430.549582627263,115.92754691355,263.452635913155,94.5178493614773,263.452635913155,94.5178493614773,3046.95837675066,914.963318288217,0.300287435913041,123.868926206273,-134.620926821169,-134.620926821169,0.0134764626695136,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136578852745407,0,0.0134764626695136,NA,NA,C16,16
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,16:0,16:0 (2074),25,0,2048.618,2073.698,2089.164,1372.7899509174,369.87424474895,245.794244660542,90.1302385975684,245.794244660542,90.1302385975684,18394.0748829754,5781.56969576557,0.3143169598116995,176.362945114192,-94.2005322620724,-94.2005322620724,0.014105836683023,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0138716862868682,-109.238464567178,17645.9486401328,FID0166_t0f0y_100ul-nhex.xls,9,14.615,14.328320635833334,283.9960478333333,11.055634928670107,10.992927793006857,NA,C16,0.5,0,0.0138716862868682,0,0.014105836683023,NA,NA,C16,16
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,i-17:0,i-17:0 (2224),28,0,2213.937,2223.76,2230.03,249.929063695343,77.9936107448305,256.219740482169,93.1622317776653,256.219740482169,93.1622317776653,1449.15575099658,510.299681706586,0.3521358427868458,317.855264812537,14.7485539056535,14.7485539056535,0.0158022112336226,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0166_t0f0y_100ul-nhex.xls,12,15.638333333333334,1.2972165700000042,35.088526375,1.000923498701952,1.3582077629114035,NA,C17,0.5,0,0.0156075566955635,0,0.0158022112336226,NA,NA,C17,17
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,17:0 cyclo,17:0 cyclo (2279),31,0,2268.068,2278.936,2288.759,425.83668261265,108.469891543313,280.623755553247,102.625042312478,280.623755553247,102.625042312478,3013.55595900061,894.649243121534,0.2968749395376175,111.028309120013,-144.50820197759,-144.50820197759,0.0133225096250802,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.013453138602769,-136.118852869519,3637.97536235237,FID0166_t0f0y_100ul-nhex.xls,15,16.008333333333333,2.9794144883333495,74.5459728888889,2.2988959921672083,2.885527821527727,NA,C17,0.5,0,0.013453138602769,0,0.0133225096250802,NA,NA,C17,17
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,18:2,18:2 (2483),35,0,2465.364,2483.338,2491.28,293.273630408631,87.9684277835052,241.283130112113,88.1988436220464,241.283130112113,88.1988436220464,2781.68168454779,890.742756712397,0.3202173568817966,198.324975497445,-77.289768866967,-77.289768866967,0.0143691468293651,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0137760154892704,0,0.0143691468293651,NA,NA,C18,18
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,18:1 cis,18:1 cis (2509),36,0,2491.907,2509.463,2516.36,624.027154645688,196.316594508314,296.420445175675,105.187841728607,296.420445175675,105.187841728607,7564.49843942846,2514.81774056046,0.33245003098321313,244.09438057725,-42.0473269555173,-42.0473269555173,0.0149178871170702,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,0,0.0149178871170702,NA,NA,C18,18
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,18:1 trans,18:1 trans (2534),37,0,2516.36,2534.334,2541.022,1213.22521806382,320.32030937584,474.516675010131,173.51590555715,474.516675010131,173.51590555715,15852.5642342176,4725.5978657737,0.2980967492674505,115.530715814053,-141.041348823179,-141.041348823179,0.0133764914474663,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,0,0.0133764914474663,NA,NA,C18,18
BF10916__t0f0y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10916,18:0,18:0 (2581),38,0,2566.938,2580.732,2586.584,515.796681928075,143.754132966057,271.639507561495,97.0573127370004,271.639507561495,97.0573127370004,3882.04677272406,1296.00916016092,0.3338468689421541,249.299718447977,-38.0392167950577,-38.0392167950577,0.014980294769881,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0166_t0f0y_100ul-nhex.xls,21,17.998333333333335,3.3300950155384728,76.68310467692308,2.5694787062137885,2.9682519848012476,NA,C18,0.5,0,0.0148571379406509,0,0.014980294769881,NA,NA,C18,18
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,i-15:0,i-15:0 (1706),18,0,1686.839,1705.858,1712.128,1013.6540581177,949.082662348907,226.098348900984,87.8168871734827,226.098348900984,87.8168871734827,9964.06293374227,11089.2589485247,1.1129254223166458,3165.44466841989,2207.39239468332,2207.39239468332,0.0499301938506763,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0146749677396367,-57.6486668793579,5235.65050049662,FID0172_t0f7y_100ul-nhex.xls,5,12.303333333333333,10.18904893583333,240.3545987631579,4.9103424084917355,6.134018443733842,NA,C15,0.5,0,0.0146749677396367,7,0.0499301938506763,0.023185905446318884,29.895195689672448,C15,15
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,a-15:0,a-15:0 (1726),19,0,1712.128,1725.922,1739.298,849.4020860197,510.072833001307,291.453069693641,132.704983064295,291.453069693641,132.704983064295,7502.24307834542,5280.69119635942,0.703881644624617,1634.46670277466,1028.53936113649,1028.53936113649,0.0315845215778573,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0141879614694216,-88.9260831848606,4073.44261012497,FID0172_t0f7y_100ul-nhex.xls,6,12.43,6.887945994999997,186.22618259340658,3.3194632334821623,4.75262318512875,NA,C15,0.5,0,0.0141879614694216,7,0.0315845215778573,0.010947989647604094,63.3127362073855,C15,15
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,i-16:0,i-16:0 (1965),23,0,1951.433,1965.018,1972.124,570.153666262897,322.85396970466,249.105460316007,100.11592390206,249.105460316007,100.11592390206,4667.0979324509,3062.1311043774,0.6561103170957748,1455.51917729408,890.749766516438,890.749766516438,0.0294397580676494,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0144299200803822,-73.3866285742175,2945.06646808428,FID0172_t0f7y_100ul-nhex.xls,11,13.965,4.758157120833323,113.74532375000001,2.2930678656892636,2.9028606790190716,NA,C16,0.5,0,0.0144299200803822,7,0.0294397580676494,0.009405369264245428,73.69696617813283,C16,16
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,16:1 cis,16:1 cis (2009),25,0,1990.725,2008.9080000000001,2019.149,1026.98916913077,537.302648541594,299.955759300082,135.108330790357,299.955759300082,135.108330790357,12349.1745033322,7602.02505521516,0.6155897346145572,1303.84336016401,773.95938732629,773.95938732629,0.0276217857191214,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135800168738151,7,0.0276217857191214,0.008747173248841335,79.24242047586753,C16,16
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,16:1 trans,16:1 trans (2030),26,0,2019.149,2029.808,2043.393,548.54639258086,265.984192305312,282.960640253904,119.595223206796,282.960640253904,119.595223206796,4378.69793064428,2451.86451099643,0.5599528786484838,1095.61131347078,613.620711372503,613.620711372503,0.0251258279207294,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136578852745407,7,0.0251258279207294,0.007105626201453612,97.54906336307795,C16,16
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,16:0,16:0 (2078),27,0,2049.663,2077.878,2092.926,1621.61514531843,1298.55405484664,251.443763779648,104.967887598969,251.443763779648,104.967887598969,23906.0844191429,22954.748083565,0.9602052632753173,2593.50278035667,1766.99714087464,1766.99714087464,0.0430774158344079,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0138716862868682,-109.238464567178,17645.9486401328,FID0172_t0f7y_100ul-nhex.xls,15,14.656666666666666,22.51273370166661,381.104876882353,10.849416046830825,9.726064555547822,NA,C16,0.5,0,0.0138716862868682,7,0.0430774158344079,0.018861517953112156,36.74927873159731,C16,16
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,i-17:0,i-17:0 (2227),31,0,2214.146,2226.895,2232.956,389.575265998317,421.494719285525,257.535307152201,100.986743023597,257.535307152201,100.986743023597,2549.96849080335,3313.71564174503,1.2995123875829038,3863.15087180408,2744.62617128914,2744.62617128914,0.05828855724336,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0172_t0f7y_100ul-nhex.xls,19,15.67,2.9073890368142044,74.33628657704918,1.4011391814249947,1.8971143271180786,NA,C17,0.5,0,0.0156075566955635,7,0.05828855724336,0.028715068498966528,24.13879599781878,C17,17
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,17:0 cyclo,17:0 cyclo (2284),34,0,2263.47,2283.534,2291.267,632.427064001139,269.758568351541,267.514587544335,107.879259445729,267.514587544335,107.879259445729,5561.24426743927,2853.78997874526,0.5131567400220164,920.352936224382,478.671760892774,478.671760892774,0.0230250099441212,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.013453138602769,-136.118852869519,3637.97536235237,FID0172_t0f7y_100ul-nhex.xls,22,16.05,6.405085592434419,139.22815304590165,3.0867614448234906,3.553200409167566,NA,C17,0.5,0,0.013453138602769,7,0.0230250099441212,0.00590092832861656,117.4640907259502,C17,17
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,18:2,18:2 (2484),38,0,2467.872,2484.174,2493.161,287.714570593008,106.259661263586,243.312570803025,95.6578922288088,243.312570803025,95.6578922288088,2898.81915344935,1135.48048198186,0.3917044913376998,465.774763866334,128.646568177077,128.646568177077,0.0175755807459654,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0137760154892704,7,0.0175755807459654,0.002316478305226766,299.22455090383045,C18,18
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,18:1 cis,18:1 cis? (2511),61,0,2493.5791015625,2511.343994140625,2521.3759765625,688.362416956303,327.260253129845,308.469095124779,120.216088815325,308.469095124779,120.216088815325,11026.9411767111,5816.50469494928,0.5274812481301454,975.686076376721,521.278278810075,521.278278810075,0.0236882965090028,t0f7y,2,1,TRUE,FALSE,TRUE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,7,0.0236882965090028,0.005679295688800693,122.04808809775469,C18,18
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,18:1 cis,18:1 cis or 18:1 trans? (2539),39,0,2493.161,2539.141,2548.128,1507.10966404861,860.323252972537,308.299558866703,118.50286093311,308.299558866703,118.50286093311,34386.4689403488,20084.4668890831,0.5840805266723998,1185.6232374543,682.929892839808,682.929892839808,0.0262047643842899,t0f7y,2,2,TRUE,FALSE,TRUE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,7,0.0262047643842899,0.007276690108699274,95.25583338107097,C18,18
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,18:1 trans,18:1 cis or 18:1 trans? (2539),39,0,2493.161,2539.141,2548.128,1507.10966404861,860.323252972537,308.299558866703,118.50286093311,308.299558866703,118.50286093311,34386.4689403488,20084.4668890831,0.5840805266723998,1185.6232374543,682.929892839808,682.929892839808,0.0262047643842899,t0f7y,1,2,TRUE,FALSE,TRUE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,7,0.0262047643842899,0.00820194072282647,84.51014265817321,C18,18
BF10918__t0f7y_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10918,18:0,18:0 (2583),41,0,2567.774,2582.822,2588.674,558.494710760216,435.241980556556,275.349693672536,108.121761608644,275.349693672536,108.121761608644,4309.95524196032,4108.26137600059,0.9532027933849283,2566.83498837395,1746.46294104795,1746.46294104795,0.0427578701317504,t0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0172_t0f7y_100ul-nhex.xls,29,18.031666666666666,4.557781499292,105.51853182706768,2.1965021392629263,2.692907161808638,NA,C18,0.5,0,0.0148571379406509,7,0.0427578701317504,0.018043633413367666,38.415055586666135,C18,18
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,i-15:0,i-15:0 (1703),16,0,1687.675,1702.5140000000001,1709.202,752.132341851894,206.663742120661,223.90073362264,83.4433645234021,223.90073362264,83.4433645234021,6111.25877003183,2015.65187037793,0.32982597304866407,234.517217049515,-49.4217428718734,-49.4217428718734,0.01480306472309,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0146749677396367,-57.6486668793579,5235.65050049662,FID0167_t0f0z_100ul-nhex.xls,3,12.266666666666667,5.439944061666685,146.78540029411764,3.9005301011680316,5.22169969912668,NA,C15,0.5,0,0.0146749677396367,0,0.01480306472309,NA,NA,C15,15
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,a-15:0,a-15:0 (1723),17,0,1710.038,1723.205,1737.208,663.753734903274,174.349497223803,263.802075138672,91.6211946266875,263.802075138672,91.6211946266875,4681.12480871632,1472.27041148372,0.31451210374530697,177.199791667589,-93.5561604159566,-93.5561604159566,0.0141158699423698,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0141879614694216,-88.9260831848606,4073.44261012497,FID0167_t0f0z_100ul-nhex.xls,4,12.395,4.564982506666674,133.12008442553193,3.2731681570092315,4.735573860886046,NA,C15,0.5,0,0.0141879614694216,0,0.0141158699423698,NA,NA,C15,15
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,i-16:0,i-16:0 (1963),20,0,1951.015,1962.51,1970.243,387.797518900212,116.114777026304,241.062688661217,87.8387462491311,241.062688661217,87.8387462491311,2908.98767455631,943.426712686043,0.324314441390659,213.905971928724,-65.2924016148824,-65.2924016148824,0.0145559517790761,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0144299200803822,-73.3866285742175,2945.06646808428,FID0167_t0f0z_100ul-nhex.xls,8,13.931666666666667,2.3852212566666706,62.46765081818182,1.7102431944353031,2.2222054293469293,NA,C16,0.5,0,0.0144299200803822,0,0.0145559517790761,NA,NA,C16,16
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,16:1 cis,16:1 cis (2007),22,0,1989.68,2007.445,2017.686,933.677433736758,244.513943408422,282.616570309186,101.717421674224,282.616570309186,101.717421674224,10274.851953265,3167.79357264237,0.30830551983143084,153.987693064478,-111.429476340352,-111.429476340352,0.0138375708573305,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135800168738151,0,0.0138375708573305,NA,NA,C16,16
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,16:1 trans,16:1 trans (2029),23,0,2017.686,2028.972,2043.184,528.7253911085,138.770319580236,269.191910045532,95.0354589640089,269.191910045532,95.0354589640089,3982.09962096572,1233.25410542689,0.30969946079043764,159.206642660162,-107.410885151675,-107.410885151675,0.0139001430553855,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136578852745407,0,0.0139001430553855,NA,NA,C16,16
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,16:0,16:0 (2075),24,0,2049.245,2074.743,2089.791,1422.9064098928,372.41989525815,243.283510929939,88.9096309594939,243.283510929939,88.9096309594939,19179.2294471595,5956.51189253081,0.3105709699621433,162.471750645179,-104.896752003212,-104.896752003212,0.0139392897786712,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0138716862868682,-109.238464567178,17645.9486401328,FID0167_t0f0z_100ul-nhex.xls,11,14.615,14.878227920833325,284.58405991025643,10.667936140407472,10.12370778723275,NA,C16,0.5,0,0.0138716862868682,0,0.0139392897786712,NA,NA,C16,16
BF10919__t0f0z_1_5ul_2_0Cpm ramp_30ul cHex.dxf,BF10919,i-17:0,i-17:0 (2224),27,0,2213.31,2224.387,2230.657,272.582328514326,84.8027459378652,251.05056533711,90.1775013657985,251.05056533711,90.1775013657985,1600.11847618727,563.189754264232,0.3519675340579704,317.430986096649,14.4218592944196,14.4218592944196,0.0157971245727847,t0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0167_t0f0z_100ul-nhex.xls,14,15.635,1.4074250191666695,38.56713301315789,1.00914707764746,1.371975594626325,NA,C17,0.5,0,0.0156075566955635,0,0.0157971245727847,NA,NA,C17,17
